0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:28:33 +0530] "GET /Project_4/LoginCtl?operation=logout HTTP/1.1" 200 2541
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:28:52 +0530] "GET /Project_4/ HTTP/1.1" 200 483
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:28:52 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:28:54 +0530] "GET /Project_4/WelcomeCtl HTTP/1.1" 200 1190
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:28:55 +0530] "GET /Project_4/LoginCtl HTTP/1.1" 200 2518
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:28:59 +0530] "POST /Project_4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:28:59 +0530] "GET /Project_4/UserRegistrationCtl HTTP/1.1" 200 5725
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:28:59 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:28:59 +0530] "GET /js/HTMLCalender.js HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:28:59 +0530] "GET /Project_4/img/logo.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:31:34 +0530] "GET /Project_4/ HTTP/1.1" 200 483
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:31:34 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:31:36 +0530] "GET /Project_4/WelcomeCtl HTTP/1.1" 200 1190
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:31:38 +0530] "GET /Project_4/LoginCtl HTTP/1.1" 200 2518
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:31:39 +0530] "POST /Project_4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:31:39 +0530] "GET /Project_4/UserRegistrationCtl HTTP/1.1" 200 5725
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:31:39 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:31:41 +0530] "GET /js/HTMLCalender.js HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:31:42 +0530] "GET /Project_4/img/logo.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:31:50 +0530] "GET /Project_4/LoginCtl HTTP/1.1" 200 2518
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:32:00 +0530] "POST /Project_4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:32:00 +0530] "GET /Project_4/WelcomeCtl HTTP/1.1" 200 2904
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:32:23 +0530] "GET /Project_4/ctl/RoleCtl HTTP/1.1" 200 4367
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:32:26 +0530] "GET /Project_4/ctl/UserCtl HTTP/1.1" 200 7971
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:32:26 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:33:17 +0530] "POST /Project_4/ctl/UserCtl HTTP/1.1" 200 7608
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:33:17 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:33:50 +0530] "GET /Project_4/ctl/UserListCtl HTTP/1.1" 200 9127
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:33:50 +0530] "GET /Project_4/img/Raysicon.png HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:33:57 +0530] "POST /Project_4/ctl/UserListCtl HTTP/1.1" 200 5640
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:34:28 +0530] "GET /Project_4/ctl/UserCtl HTTP/1.1" 200 7971
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:34:28 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:34:33 +0530] "POST /Project_4/ctl/UserCtl HTTP/1.1" 200 8231
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:34:33 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:37:25 +0530] "POST /Project_4/ctl/UserCtl HTTP/1.1" 200 7971
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:37:25 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:38:13 +0530] "GET /Project_4/ctl/MyProfileCtl HTTP/1.1" 200 4912
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:38:13 +0530] "GET /Project_4/js/calendar.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:38:41 +0530] "POST /Project_4/ctl/MyProfileCtl HTTP/1.1" 200 5023
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:38:41 +0530] "GET /Project_4/js/calendar.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:38:43 +0530] "GET /Project_4/ctl/MyProfileCtl HTTP/1.1" 200 4922
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:38:43 +0530] "GET /Project_4/js/calendar.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:39:01 +0530] "GET /Project_4/ctl/ChangePasswordCtl HTTP/1.1" 200 4739
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:39:07 +0530] "GET /Project_4/ctl/StudentCtl HTTP/1.1" 200 6885
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:39:07 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:39:32 +0530] "GET /Project_4/ctl/TimeTableCtl HTTP/1.1" 200 7315
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:39:32 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:46:03 +0530] "POST /Project_4/ctl/TimeTableCtl HTTP/1.1" 200 7476
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:46:03 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:46:04 +0530] "POST /Project_4/ctl/TimeTableCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:46:04 +0530] "GET /Project_4/ctl/TimeTableCtl HTTP/1.1" 200 7315
0:0:0:0:0:0:0:1 - - [13/Dec/2022:18:46:04 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
